Origin,Destination,Departure Date,Time,Airline,Price(USD)
SIN,ADD,2024-01-15,7:00 am  –  12:40 pm+1,Emirates,$802
SIN,ADD,2024-01-15,7:00 am  –  12:40 pm+1,Emirates,$802
SIN,ADD,2024-01-15,7:00 am  –  12:40 pm+1,Emirates,$802
SIN,ADD,2024-01-15,11:20 am  –  12:40 pm+2,Emirates,$802
SIN,ADD,2024-01-15,7:10 pm  –  12:40 pm+1,Emirates,$853
SIN,ADD,2024-01-15,7:10 pm  –  12:40 pm+1,Emirates,$853
SIN,ADD,2024-01-15,7:10 pm  –  12:40 pm+1,Emirates,$853
SIN,ADD,2024-01-15,7:10 pm  –  12:40 pm+1,"Jetstar Asia, Emirates",$853
SIN,ADD,2024-01-15,7:10 pm  –  12:40 pm+1,"Jetstar Asia, Emirates",$853
SIN,ADD,2024-01-15,7:10 pm  –  7:30 pm+1,Multiple airlines,$853
SIN,ADD,2024-01-15,7:10 pm  –  12:40 pm+2,Emirates,$874
SIN,ADD,2024-01-15,7:10 pm  –  12:40 pm+2,Emirates,$874
SIN,ADD,2024-01-15,10:20 am  –  12:25 am+1,Turkish Airlines,$885
SIN,ADD,2024-01-15,11:35 pm  –  12:10 am+2,Turkish Airlines,$885
SIN,NBO,2024-01-15,7:40 pm  –  5:40 am+1,IndiGo,$336
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$366
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$372
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$374
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$374
SIN,NBO,2024-01-15,7:45 pm  –  5:40 am+1,"Air India, IndiGo",$399
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$419
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$422
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$426
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$431
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,"IndiGo, Air India",$439
SIN,NBO,2024-01-15,11:00 am  –  5:40 am+1,IndiGo,$440
SIN,NBO,2024-01-15,2:55 pm  –  5:40 am+1,"VietJet Air, IndiGo",$442
SIN,NBO,2024-01-15,11:50 am  –  5:40 am+1,"Indonesia AirAsia, IndiGo",$481
SIN,NBO,2024-01-15,4:35 pm  –  5:40 am+1,Multiple airlines,$513
SIN,DAR,2024-01-15,11:00 am  –  3:25 am+2,"IndiGo, Oman Air",$508
SIN,DAR,2024-01-15,11:15 pm  –  3:25 am+2,"Air India, Oman Air",$514
SIN,DAR,2024-01-15,7:45 pm  –  3:25 am+2,"Air India, Oman Air",$514
SIN,DAR,2024-01-15,2:55 pm  –  3:25 am+2,"VietJet Air, Oman Air",$534
SIN,DAR,2024-01-15,11:25 pm  –  3:25 am+2,"IndiGo, Oman Air",$549
SIN,DAR,2024-01-15,7:40 pm  –  3:25 am+2,"IndiGo, Oman Air",$549
SIN,DAR,2024-01-15,7:40 pm  –  3:25 am+2,"IndiGo, Oman Air",$549
SIN,DAR,2024-01-15,9:00 am  –  3:25 am+2,"Air India, Oman Air",$551
SIN,DAR,2024-01-15,12:20 pm  –  3:25 am+2,"Batik Air, Oman Air",$575
SIN,DAR,2024-01-15,3:45 pm  –  1:55 pm+1,"XiamenAir, Qatar Airways",$582
SIN,DAR,2024-01-15,5:00 pm  –  3:25 am+2,"Batik Air, Oman Air",$594
SIN,DAR,2024-01-15,11:00 am  –  1:55 pm+1,"IndiGo, Qatar Airways",$696
SIN,DAR,2024-01-15,7:45 pm  –  1:55 pm+1,"Air India, Qatar Airways",$699
SIN,DAR,2024-01-15,8:20 pm  –  3:50 pm+1,Oman Air,$728
SIN,DAR,2024-01-15,8:20 pm  –  3:25 am+2,Oman Air,$728
SIN,HRE,2024-01-15,3:45 pm  –  5:30 pm+1,"XiamenAir, Qatar Airways",$635
SIN,HRE,2024-01-15,9:00 pm  –  3:40 pm+1,"Emirates, Airlink",$802
SIN,HRE,2024-01-15,9:00 pm  –  5:50 pm+1,"Emirates, Airlink",$802
SIN,HRE,2024-01-15,9:00 pm  –  5:50 pm+1,Emirates,$802
SIN,HRE,2024-01-15,9:00 pm  –  8:25 pm+1,"Emirates, Airlink",$802
SIN,HRE,2024-01-15,9:00 pm  –  8:25 pm+1,Emirates,$802
SIN,HRE,2024-01-15,9:35 am  –  3:40 pm+1,"Emirates, Airlink",$802
SIN,HRE,2024-01-15,12:30 am  –  8:25 pm,"Emirates, Airlink",$805
SIN,HRE,2024-01-15,12:30 am  –  8:25 pm,Emirates,$805
SIN,HRE,2024-01-15,9:00 pm  –  8:25 pm+1,"Emirates, Airlink",$813
SIN,HRE,2024-01-15,9:00 pm  –  8:25 pm+1,Emirates,$813
SIN,HRE,2024-01-15,9:35 am  –  3:40 pm+1,"Emirates, Airlink",$813
SIN,HRE,2024-01-15,12:30 am  –  5:50 pm+1,Emirates,$816
SIN,HRE,2024-01-15,12:30 am  –  5:50 pm+1,Emirates,$816
SIN,HRE,2024-01-15,12:30 am  –  8:25 pm+1,Emirates,$816
SIN,DEL,2024-01-15,8:20 am  –  11:35 am,Air India,$119
SIN,DEL,2024-01-15,11:00 am  –  2:00 am+1,IndiGo,$154
SIN,DEL,2024-01-15,11:00 am  –  5:20 am+1,IndiGo,$154
SIN,DEL,2024-01-15,11:00 am  –  12:05 am+1,IndiGo,$156
SIN,DEL,2024-01-15,9:30 am  –  1:00 pm,Vistara,$157
SIN,DEL,2024-01-15,9:00 am  –  7:45 pm,Air India,$162
SIN,DEL,2024-01-15,6:40 am  –  7:15 am+1,"Air India, IndiGo",$163
SIN,DEL,2024-01-15,11:00 pm  –  2:50 am+1,Air India,$166
SIN,DEL,2024-01-15,4:15 am  –  10:45 am,IndiGo,$170
SIN,DEL,2024-01-15,11:00 am  –  6:50 pm,IndiGo,$170
SIN,DEL,2024-01-15,5:30 am  –  1:25 pm,IndiGo,$170
SIN,DEL,2024-01-15,4:15 am  –  12:20 pm,IndiGo,$170
SIN,DEL,2024-01-15,7:40 pm  –  4:35 am+1,IndiGo,$170
SIN,DEL,2024-01-15,11:25 pm  –  11:30 am+1,IndiGo,$170
SIN,DEL,2024-01-15,11:15 pm  –  4:35 pm+2,"Air India, IndiGo",$172
WAW,SIN,2024-01-13,10:55 pm  –  9:40 pm+2,"LOT, Qatar Airways","$4,742"
WAW,SIN,2024-01-13,10:55 pm  –  9:40 pm+2,"LOT, Qatar Airways","$4,761"
WAW,SIN,2024-01-13,10:55 pm  –  9:15 am+3,"LOT, Qatar Airways","$8,102"
WAW,SIN,2024-01-16,8:10 am  –  5:20 pm+1,Multiple airlines,$386
WAW,SIN,2024-01-16,8:10 am  –  5:20 pm+2,Multiple airlines,$392
WAW,SIN,2024-01-16,8:10 am  –  7:00 am+2,Multiple airlines,$404
WAW,SIN,2024-01-16,8:10 am  –  8:10 am+2,Multiple airlines,$411
WAW,SIN,2024-01-16,8:10 am  –  7:45 am+2,Multiple airlines,$428
WAW,SIN,2024-01-16,8:10 am  –  7:45 am+2,"Wizz Air, Air India",$435
WAW,SIN,2024-01-16,5:30 pm  –  5:20 pm+2,Multiple airlines,$443
WAW,SIN,2024-01-16,8:10 am  –  10:00 pm+1,Multiple airlines,$444
WAW,SIN,2024-01-16,3:15 pm  –  5:20 pm+2,Multiple airlines,$449
WAW,SIN,2024-01-16,6:15 pm  –  5:20 pm+2,Multiple airlines,$458
WAW,SIN,2024-01-16,6:05 am  –  5:20 pm+1,Multiple airlines,$461
WAW,SIN,2024-01-16,8:10 am  –  9:45 pm+1,Multiple airlines,$461
WAW,SIN,2024-01-16,6:05 am  –  5:20 pm+1,Multiple airlines,$465
WAW,SIN,2024-01-16,10:30 am  –  5:20 pm+2,Multiple airlines,$465
WAW,SIN,2024-01-16,4:55 pm  –  5:20 pm+2,Multiple airlines,$468
WAW,MNL,2024-01-16,6:05 am  –  12:10 am+2,"Lufthansa, Air China",$722
WAW,MNL,2024-01-16,2:45 pm  –  12:10 am+2,"Lufthansa, Air China",$729
WAW,MNL,2024-01-16,12:50 pm  –  4:35 pm+1,"British Airways, Cathay Pacific",$785
WAW,MNL,2024-01-16,12:50 pm  –  6:35 pm+1,"British Airways, Cathay Pacific",$785
WAW,MNL,2024-01-16,7:30 am  –  5:50 pm+1,"LOT, EVA Air",$850
WAW,MNL,2024-01-16,7:30 am  –  10:50 pm+1,"LOT, EVA Air",$850
WAW,MNL,2024-01-16,8:15 pm  –  12:05 pm+2,"LOT, China Airlines",$851
WAW,MNL,2024-01-16,7:20 am  –  11:45 am+1,"LOT, EVA Air",$862
WAW,MNL,2024-01-16,7:20 am  –  5:50 pm+1,"LOT, EVA Air",$862
WAW,MNL,2024-01-16,7:20 am  –  10:50 pm+1,"LOT, EVA Air",$862
WAW,MNL,2024-01-16,7:35 am  –  11:20 am+1,"LOT, Cathay Pacific",$896
WAW,MNL,2024-01-16,3:30 pm  –  10:35 pm+1,"LOT, Cathay Pacific",$896
WAW,MNL,2024-01-16,7:35 am  –  4:35 pm+1,"LOT, Cathay Pacific",$896
WAW,MNL,2024-01-16,7:45 am  –  11:20 am+1,"LOT, Cathay Pacific",$897
WAW,MNL,2024-01-16,7:45 am  –  4:35 pm+1,"LOT, Cathay Pacific",$897
WAW,DXB,2024-01-16,8:10 am  –  1:20 am+1,"Wizz Air, flynas",$215
WAW,DXB,2024-01-16,8:10 am  –  6:15 am+1,"Wizz Air, flynas",$262
WAW,DXB,2024-01-16,8:10 am  –  3:00 am+1,"Wizz Air, SAUDIA",$306
WAW,DXB,2024-01-16,8:10 am  –  12:20 am+1,"Wizz Air, flydubai",$315
WAW,DXB,2024-01-16,8:10 am  –  5:10 am+1,"Wizz Air, flydubai",$315
WAW,DXB,2024-01-16,8:10 am  –  2:45 am+1,"Wizz Air, SunExpress",$354
WAW,DXB,2024-01-16,12:50 pm  –  10:40 am+1,Multiple airlines,$354
WAW,DXB,2024-01-16,8:10 am  –  4:10 am+1,"Wizz Air, Gulf Air",$364
WAW,DXB,2024-01-16,5:30 pm  –  1:40 pm+1,Multiple airlines,$382
WAW,DXB,2024-01-16,8:10 am  –  6:30 am+1,"Wizz Air, flydubai",$407
WAW,DXB,2024-01-16,7:55 pm  –  7:30 am+1,"LOT, flydubai",$452
WAW,DXB,2024-01-16,10:55 pm  –  8:55 pm+1,"LOT, flydubai",$479
WAW,DXB,2024-01-16,12:50 pm  –  7:30 am+1,"LOT, flydubai",$481
WAW,DXB,2024-01-16,5:20 pm  –  9:10 am+1,"LOT, Egypt Air",$505
WAW,DXB,2024-01-16,1:25 pm  –  7:30 am+1,Lufthansa,$528
WAW,BER,2024-01-16,5:50 am  –  1:40 pm,FlixBus,$28
WAW,BER,2024-01-16,9:15 am  –  10:35 am,LOT,$217
WAW,BER,2024-01-16,12:50 pm  –  6:55 pm,British Airways,$236
WAW,BER,2024-01-16,12:45 pm  –  5:40 pm,KLM,$252
WAW,BER,2024-01-16,4:50 pm  –  9:55 pm,KLM,$252
WAW,BER,2024-01-16,4:50 pm  –  9:05 pm,KLM,$296
WAW,BER,2024-01-16,6:05 am  –  11:05 am,KLM,$296
WAW,BER,2024-01-16,2:35 pm  –  6:55 pm,SWISS,$297
WAW,BER,2024-01-16,1:25 pm  –  6:10 pm,Lufthansa,$299
WAW,BER,2024-01-16,10:10 am  –  2:25 pm,Austrian Airlines,$302
WAW,BER,2024-01-16,10:10 am  –  4:20 pm,Austrian Airlines,$302
WAW,BER,2024-01-16,2:45 pm  –  7:55 pm,Lufthansa,$308
WAW,BER,2024-01-16,6:05 am  –  12:00 pm,Lufthansa,$358
WAW,BER,2024-01-16,6:50 am  –  10:35 am,Austrian Airlines,$361
WAW,BER,2024-01-16,9:45 am  –  2:05 pm,SWISS,$394
WAW,PRG,2024-01-16,10:45 am  –  7:55 pm,FlixBus,$33
WAW,PRG,2024-01-16,7:45 pm  –  10:15 am+1,British Airways,$253
WAW,PRG,2024-01-16,2:35 pm  –  10:20 pm,SWISS,$281
WAW,PRG,2024-01-16,7:25 pm  –  10:40 pm,Austrian Airlines,$286
WAW,PRG,2024-01-16,2:45 pm  –  10:05 pm,Lufthansa,$292
WAW,PRG,2024-01-16,1:25 pm  –  10:35 pm,Lufthansa,$292
WAW,PRG,2024-01-16,12:50 pm  –  10:50 pm,British Airways,$292
WAW,PRG,2024-01-16,10:10 am  –  10:40 pm,Austrian Airlines,$292
WAW,PRG,2024-01-16,7:25 pm  –  10:30 am+1,Austrian Airlines,$292
WAW,PRG,2024-01-16,7:25 pm  –  4:00 pm+1,Austrian Airlines,$292
WAW,PRG,2024-01-16,10:10 am  –  10:30 am+1,Austrian Airlines,$292
WAW,PRG,2024-01-16,4:50 pm  –  10:15 pm,KLM,$318
WAW,PRG,2024-01-16,12:45 pm  –  10:15 pm,KLM,$318
WAW,PRG,2024-01-16,6:05 am  –  1:05 pm,Lufthansa,$339
WAW,PRG,2024-01-16,6:50 am  –  10:30 am,Austrian Airlines,$342
WAW,PAR,2024-01-16,3:15 pm  –  2:30 pm+1,Sindbad,$80
WAW,PAR,2024-01-16,1:35 pm  –  11:45 pm,"Wizz Air, Iberia",$256
WAW,PAR,2024-01-16,3:50 pm  –  10:10 pm,"Wizz Air, Vueling",$263
WAW,PAR,2024-01-16,4:50 pm  –  9:45 pm,KLM,$268
WAW,PAR,2024-01-16,12:45 pm  –  5:50 pm,KLM,$268
WAW,PAR,2024-01-16,12:45 pm  –  7:10 pm,KLM,$268
WAW,PAR,2024-01-16,6:05 am  –  12:35 pm,"Wizz Air, Vueling",$279
WAW,PAR,2024-01-16,6:05 am  –  2:25 pm,"Wizz Air, Vueling",$279
WAW,PAR,2024-01-16,1:25 pm  –  7:15 pm,Lufthansa,$297
WAW,PAR,2024-01-16,1:25 pm  –  11:00 pm,Lufthansa,$297
WAW,PAR,2024-01-16,7:35 am  –  6:30 pm,"LOT, Vueling",$298
WAW,PAR,2024-01-16,12:50 pm  –  8:35 pm,"British Airways, Vueling",$299
WAW,PAR,2024-01-16,10:10 am  –  7:25 pm,Austrian Airlines,$300
WAW,PAR,2024-01-16,1:15 pm  –  10:15 pm,"LOT, Lufthansa",$305
WAW,PAR,2024-01-16,2:45 pm  –  10:15 pm,Lufthansa,$306
WAW,ROM,2024-01-16,5:30 pm  –  7:55 pm,Wizz Air,$114
WAW,ROM,2024-01-16,6:05 am  –  8:30 am,Wizz Air,$141
WAW,ROM,2024-01-16,8:30 am  –  10:40 am,LOT,$183
WAW,ROM,2024-01-16,4:50 pm  –  11:10 pm,KLM,$251
WAW,ROM,2024-01-16,12:45 pm  –  7:10 pm,KLM,$251
WAW,ROM,2024-01-16,12:45 pm  –  11:10 pm,KLM,$251
WAW,ROM,2024-01-16,7:45 pm  –  10:40 am+1,British Airways,$257
WAW,ROM,2024-01-16,2:35 pm  –  7:15 pm,SWISS,$278
WAW,ROM,2024-01-16,1:25 pm  –  7:00 pm,Lufthansa,$278
WAW,ROM,2024-01-16,2:35 pm  –  8:50 am+1,SWISS,$278
WAW,ROM,2024-01-16,2:35 pm  –  2:00 pm+1,SWISS,$278
WAW,ROM,2024-01-16,10:10 am  –  7:15 pm,Austrian Airlines,$279
WAW,ROM,2024-01-16,1:25 pm  –  10:40 pm,Lufthansa,$279
WAW,ROM,2024-01-16,7:25 pm  –  9:30 am+1,Austrian Airlines,$279
WAW,ROM,2024-01-16,10:10 am  –  9:30 am+1,Austrian Airlines,$279
WAW,TYO,2024-01-16,6:05 am  –  8:55 pm+1,"Wizz Air, China Eastern",$567
WAW,TYO,2024-01-16,5:50 am  –  1:40 pm+1,"Wizz Air, Air China",$587
WAW,TYO,2024-01-16,10:50 pm  –  7:30 pm+1,LOT,$712
WAW,TYO,2024-01-16,6:05 am  –  12:50 pm+1,"Lufthansa, Air China",$723
WAW,TYO,2024-01-16,2:45 pm  –  8:45 pm+1,"Lufthansa, Air China",$730
WAW,TYO,2024-01-16,2:45 pm  –  9:30 pm+1,"Lufthansa, Air China",$730
WAW,TYO,2024-01-16,10:10 am  –  12:50 pm+1,"Austrian Airlines, Air China",$740
WAW,TYO,2024-01-16,7:55 pm  –  7:45 pm+1,"LOT, Turkish Airlines",$809
WAW,TYO,2024-01-16,10:10 am  –  4:00 pm+1,Multiple airlines,$854
WAW,TYO,2024-01-16,10:10 am  –  5:00 pm+1,Multiple airlines,$857
WAW,TYO,2024-01-16,10:10 am  –  4:00 pm+1,Multiple airlines,$869
WAW,TYO,2024-01-16,7:35 am  –  1:45 pm+1,"LOT, Cathay Pacific",$870
WAW,TYO,2024-01-16,11:50 am  –  11:20 am+1,"LOT, Asiana Airlines",$886
WAW,TYO,2024-01-16,11:50 am  –  11:20 am+1,"LOT, ANA",$908
WAW,TYO,2024-01-16,9:15 am  –  5:55 pm+1,"LOT, Qatar Airways",$928
WAW,BJS,2024-01-16,6:05 am  –  2:05 pm+1,"Wizz Air, Sichuan Airlines",$470
WAW,BJS,2024-01-16,7:15 pm  –  4:15 pm+2,"Finnair, Turkish Airlines",$492
WAW,BJS,2024-01-16,5:30 pm  –  2:45 pm+2,"Wizz Air, China Southern",$549
WAW,BJS,2024-01-16,5:30 pm  –  4:00 pm+2,"Wizz Air, China Southern",$549
WAW,BJS,2024-01-16,5:50 am  –  11:55 am+1,"Wizz Air, Air China",$563
WAW,BJS,2024-01-16,11:55 am  –  3:30 pm+1,"Wizz Air, China Southern",$571
WAW,BJS,2024-01-16,10:40 am  –  4:15 pm+1,"LOT, Turkish Airlines",$594
WAW,BJS,2024-01-16,6:05 am  –  9:20 pm+1,"Wizz Air, China Eastern",$594
WAW,BJS,2024-01-16,6:05 am  –  9:25 pm+1,"Wizz Air, China Eastern",$594
WAW,BJS,2024-01-16,6:05 am  –  9:50 pm+1,"Wizz Air, China Eastern",$594
WAW,BJS,2024-01-16,11:00 pm  –  4:15 pm+2,"LOT, Turkish Airlines",$594
WAW,BJS,2024-01-16,6:50 am  –  6:50 am+1,"Austrian Airlines, Azerbaijan Airlines",$609
WAW,BJS,2024-01-16,7:20 am  –  6:50 am+1,"LOT, Azerbaijan Airlines",$610
WAW,BJS,2024-01-16,3:30 pm  –  3:30 pm+1,"LOT, China Southern",$615
WAW,BJS,2024-01-16,6:05 am  –  4:15 pm+1,Multiple airlines,$632
WAW,HKG,2024-01-16,8:10 am  –  6:15 am+2,Multiple airlines,$415
WAW,HKG,2024-01-16,12:50 pm  –  1:20 pm+1,"British Airways, Cathay Pacific",$572
WAW,HKG,2024-01-16,12:50 pm  –  2:30 pm+1,"British Airways, Cathay Pacific",$572
WAW,HKG,2024-01-16,12:50 pm  –  6:45 pm+1,"British Airways, Cathay Pacific",$572
WAW,HKG,2024-01-16,7:50 am  –  1:20 pm+1,"British Airways, Cathay Pacific",$583
WAW,HKG,2024-01-16,7:50 am  –  2:30 pm+1,"British Airways, Cathay Pacific",$583
WAW,HKG,2024-01-16,12:50 pm  –  2:40 pm+1,British Airways,$617
WAW,HKG,2024-01-16,12:50 pm  –  5:45 pm+1,British Airways,$617
WAW,HKG,2024-01-16,7:50 am  –  2:40 pm+1,British Airways,$617
WAW,HKG,2024-01-16,11:55 am  –  4:45 pm+1,"Wizz Air, Air China",$662
WAW,HKG,2024-01-16,8:10 am  –  4:45 pm+1,Multiple airlines,$662
WAW,HKG,2024-01-16,8:10 am  –  4:45 pm+1,Multiple airlines,$662
WAW,HKG,2024-01-16,12:50 pm  –  8:50 pm+1,"British Airways, Air China",$663
WAW,HKG,2024-01-16,12:50 pm  –  8:50 pm+1,"British Airways, Air China",$663
WAW,HKG,2024-01-16,2:50 pm  –  9:30 pm+1,"LOT, Qatar Airways",$665
WAW,SEL,2024-01-16,1:05 pm  –  12:20 pm+1,Finnair,$649
WAW,SEL,2024-01-16,7:15 pm  –  12:20 pm+2,Finnair,$649
WAW,SEL,2024-01-16,6:05 am  –  11:50 am+1,"Lufthansa, Air China",$723
WAW,SEL,2024-01-16,2:45 pm  –  4:50 pm+1,"Lufthansa, Air China",$730
WAW,SEL,2024-01-16,7:20 pm  –  6:20 pm+1,Turkish Airlines,$764
WAW,SEL,2024-01-16,5:00 pm  –  11:25 am+2,"LOT, Etihad Airways",$923
WAW,SEL,2024-01-16,7:20 am  –  11:25 am+2,"LOT, Etihad Airways",$923
WAW,SEL,2024-01-16,8:40 pm  –  11:25 am+2,"LOT, Etihad Airways",$932
WAW,SEL,2024-01-16,5:00 pm  –  11:25 am+2,"LOT, Etihad Airways",$932
WAW,SEL,2024-01-16,5:00 pm  –  11:25 am+2,"LOT, Etihad Airways",$947
WAW,SEL,2024-01-16,8:40 pm  –  11:25 am+3,"LOT, Etihad Airways",$947
WAW,SEL,2024-01-16,4:50 pm  –  3:35 pm+1,KLM,$951
WAW,SEL,2024-01-16,12:45 pm  –  3:35 pm+1,KLM,$951
WAW,SEL,2024-01-16,6:05 am  –  3:35 pm+1,KLM,$951
WAW,SEL,2024-01-16,7:20 am  –  11:25 am+1,"LOT, Etihad Airways",$953
WAW,BAK,2024-01-16,8:10 am  –  2:15 am+2,Multiple airlines,$393
WAW,BAK,2024-01-16,2:45 pm  –  3:05 am+1,Lufthansa,$397
WAW,BAK,2024-01-16,8:10 am  –  1:50 am+2,Multiple airlines,$418
WAW,BAK,2024-01-16,1:15 pm  –  3:05 am+1,"LOT, Lufthansa",$447
WAW,BAK,2024-01-16,1:25 pm  –  3:05 am+1,Lufthansa,$449
WAW,BAK,2024-01-16,7:20 pm  –  1:50 am+2,Turkish Airlines,$464
WAW,BAK,2024-01-16,7:20 pm  –  6:10 am+1,Turkish Airlines,$465
WAW,BAK,2024-01-16,7:20 pm  –  12:45 pm+1,Turkish Airlines,$465
WAW,BAK,2024-01-16,7:20 pm  –  8:55 pm+1,Turkish Airlines,$465
WAW,BAK,2024-01-16,10:10 am  –  3:05 am+1,"Austrian Airlines, Lufthansa",$508
WAW,BAK,2024-01-16,10:10 am  –  3:05 am+1,"Austrian Airlines, Lufthansa",$508
WAW,BAK,2024-01-16,7:25 pm  –  8:55 pm+1,Multiple airlines,$508
WAW,BAK,2024-01-16,8:35 pm  –  11:15 am+1,flydubai,$598
WAW,BAK,2024-01-16,5:50 am  –  1:50 am+1,"Wizz Air, Turkish Airlines",$646
WAW,BAK,2024-01-16,7:55 pm  –  6:10 am+1,"LOT, Turkish Airlines",$673
WAW,TUN,2024-01-16,5:50 am  –  3:35 pm,"Wizz Air, Nouvelair",$215
WAW,TUN,2024-01-16,5:50 am  –  8:00 pm,Multiple airlines,$230
WAW,TUN,2024-01-16,5:50 am  –  8:50 pm,"Wizz Air, Tunisair",$242
WAW,TUN,2024-01-16,5:30 pm  –  11:35 am+1,"Wizz Air, Tunisair",$259
WAW,TUN,2024-01-16,6:05 am  –  6:05 pm,"Wizz Air, ITA Airways",$283
WAW,TUN,2024-01-16,6:00 pm  –  10:35 am+1,"Wizz Air, ITA Airways",$290
WAW,TUN,2024-01-16,5:30 pm  –  10:35 am+1,"Wizz Air, ITA Airways",$297
WAW,TUN,2024-01-16,10:55 pm  –  11:35 am+1,Multiple airlines,$307
WAW,TUN,2024-01-16,7:35 am  –  8:50 pm,"LOT, Tunisair",$308
WAW,TUN,2024-01-16,7:05 am  –  6:05 pm,"Wizz Air, ITA Airways",$311
WAW,TUN,2024-01-16,6:15 am  –  6:05 pm,"Wizz Air, ITA Airways",$315
WAW,TUN,2024-01-16,8:30 am  –  6:05 pm,"LOT, ITA Airways",$321
WAW,TUN,2024-01-16,9:10 am  –  4:00 pm+1,"FlixBus, Transavia",$322
WAW,TUN,2024-01-16,7:55 pm  –  11:35 am+1,Multiple airlines,$323
WAW,TUN,2024-01-16,6:00 pm  –  11:35 am+1,Multiple airlines,$327
WAW,MAD,2024-01-16,8:10 am  –  7:30 pm,Wizz Air,$127
WAW,MAD,2024-01-16,1:35 pm  –  5:25 pm,Wizz Air,$152
WAW,MAD,2024-01-16,6:00 pm  –  8:50 am+1,"Wizz Air, Wizz Air Malta",$155
WAW,MAD,2024-01-16,2:35 pm  –  8:55 pm,"SWISS, Air Europa",$160
WAW,MAD,2024-01-16,3:50 pm  –  10:00 pm,"Wizz Air, Air Europa",$165
WAW,MAD,2024-01-16,2:05 pm  –  10:50 pm,"Wizz Air, Iberia",$168
WAW,MAD,2024-01-16,3:50 pm  –  10:00 pm,"Wizz Air, Vueling",$178
WAW,MAD,2024-01-16,10:05 am  –  6:10 pm+1,"Scandinavian Airlines, Air Europa",$182
WAW,MAD,2024-01-16,8:40 pm  –  11:35 pm+1,LOT,$193
WAW,MAD,2024-01-16,10:05 am  –  10:20 pm,"Scandinavian Airlines, Air Europa",$202
WAW,MAD,2024-01-16,10:05 am  –  12:00 pm+1,"Scandinavian Airlines, Air Europa",$214
WAW,MAD,2024-01-16,4:50 pm  –  11:25 pm,KLM,$235
WAW,MAD,2024-01-16,12:45 pm  –  7:35 pm,KLM,$235
WAW,MAD,2024-01-16,12:45 pm  –  11:25 pm,KLM,$235
WAW,MAD,2024-01-16,4:50 pm  –  10:15 am+1,KLM,$235
WAW,LHR,2024-01-16,7:45 pm  –  9:25 pm,British Airways,$95
WAW,LHR,2024-01-16,10:05 am  –  5:40 pm,Scandinavian Airlines,$113
WAW,LHR,2024-01-16,7:30 pm  –  7:35 am+1,"FlixBus, Wizz Air",$116
WAW,LHR,2024-01-16,12:50 pm  –  2:40 pm,British Airways,$130
WAW,LHR,2024-01-16,8:15 pm  –  10:00 pm,LOT,$138
WAW,LHR,2024-01-16,3:30 pm  –  5:20 pm,LOT,$138
WAW,LHR,2024-01-16,7:35 am  –  9:35 am,LOT,$138
WAW,LHR,2024-01-16,7:50 am  –  9:40 am,British Airways,$198
WAW,LHR,2024-01-16,12:45 pm  –  5:40 pm,"Wizz Air, Scandinavian Airlines",$213
WAW,LHR,2024-01-16,12:45 pm  –  9:40 pm,"Wizz Air, Scandinavian Airlines",$213
WAW,LHR,2024-01-16,12:15 pm  –  9:35 pm,"Wizz Air, Scandinavian Airlines",$226
WAW,LHR,2024-01-16,12:15 pm  –  8:55 pm,"Wizz Air, British Airways",$237
WAW,LHR,2024-01-16,12:45 pm  –  9:20 pm,"Wizz Air, Scandinavian Airlines",$248
WAW,LHR,2024-01-16,7:05 am  –  4:05 pm,"Wizz Air, ITA Airways",$257
WAW,LHR,2024-01-16,8:05 am  –  5:55 pm,Scandinavian Airlines,$260
WAW,HEL,2024-01-16,12:15 pm  –  11:15 pm,"Wizz Air, Finnair",$207
WAW,HEL,2024-01-16,10:05 am  –  5:40 pm,Scandinavian Airlines,$268
WAW,HEL,2024-01-16,6:05 am  –  1:10 pm,KLM,$276
WAW,HEL,2024-01-16,4:50 pm  –  12:05 am+1,KLM,$276
WAW,HEL,2024-01-16,7:15 pm  –  10:00 pm,Finnair,$283
WAW,HEL,2024-01-16,8:05 am  –  12:55 pm,Scandinavian Airlines,$283
WAW,HEL,2024-01-16,12:45 pm  –  7:30 pm,"Wizz Air, Finnair",$285
WAW,HEL,2024-01-16,6:05 am  –  12:00 pm,Lufthansa,$339
WAW,HEL,2024-01-16,10:05 am  –  3:40 pm,"Scandinavian Airlines, Finnair",$342
WAW,HEL,2024-01-16,5:45 am  –  11:35 am,"Wizz Air, Finnair",$343
WAW,HEL,2024-01-16,1:05 pm  –  3:45 pm,Finnair,$353
WAW,HEL,2024-01-16,7:10 am  –  3:40 pm,Multiple airlines,$383
WAW,HEL,2024-01-16,10:40 am  –  7:20 pm,"LOT, Finnair",$405
WAW,HEL,2024-01-16,8:05 am  –  3:50 pm,Scandinavian Airlines,$406
